t1,r1,p1,l1,t2,r2,p2,l2,t3,r3,p3,l3,t4,r4,p4,l4,t5,r5,p5,l5,t6,r6,p6,l6,op1,op2,op3,op4,op5,op6,sv1,sv2,sv3,sv4,sv5,sv6,lt,tt,pt,game_score,estado
76.716753,2,8,10,40.049925,1,6,10,66.699979,1,11,16,64.633359,1,6,12,44.150021,2,6,8,48.46659,1,6,10,0,1,1,0,1,1,1,1,1,1,1,1,66,340.716628,43,12.700022,A
852.536662,4,46,7,92.314214,1,10,10,142.7083,2,31,24,123.879003,2,15,10,49.961266,1,5,12,169.778262,3,15,15,1,1,0,1,0,0,1,1,0,1,1,0,78,1431.177707,122,29.974048,A
24.420989,1,3,9,37.473303,1,4,10,219.005186,4,28,16,67.345572,2,8,10,74.480187,2,10,8,116.337454,2,14,12,0,1,1,1,1,0,1,1,1,1,1,1,65,539.062691,67,15.924989,A
167.480604,1,7,14,66.822144,1,9,10,224.956075,1,12,30,205.131061,4,12,10,56.576431,1,2,12,110.689562,3,9,10,0,1,0,1,0,1,1,1,0,1,1,1,86,831.655877,51,21.113863,A
100.438627,1,19,7,131.34458,2,39,12,115.72994,1,8,16,491.25964,4,61,14,80.977,1,5,12,343.624947,3,29,24,1,0,1,0,0,0,1,1,1,1,1,0,85,1263.374734,161,31.860048,A
55.026277,1,5,8,70.528988,1,16,12,118.709649,1,9,16,113.642156,1,6,11,54.543056,1,4,8,92.982764,2,5,10,0,0,1,0,1,1,1,1,1,1,1,1,65,505.43289,45,14.252496,A
18.631718,1,8,7,30.9841,1,10,10,61.761798,1,20,18,40.000988,2,17,10,35.867928,1,15,16,35.517905,1,14,14,1,1,0,1,0,0,1,1,0,1,0,1,75,222.764437,84,15.508236,A
575.031433,9,70,7,64.29117,1,12,12,109.866846,1,30,31,116.016147,2,16,10,41.943228,1,14,15,123.963937,2,28,14,1,0,0,1,0,0,1,1,0,1,0,1,89,1031.11276,170,30.807888,A
277.131594,4,35,9,94.447609,1,19,12,156.920261,2,17,16,92.124553,1,13,17,69.147239,1,3,12,51.714834,1,4,10,0,0,1,0,0,1,1,1,1,0,1,1,76,741.486089,91,21.101387,A
128.833012,1,21,9,36.561858,1,10,10,118.384443,1,16,16,67.924447,1,16,16,50.810036,1,12,12,41.67774,1,11,10,0,1,1,0,0,1,1,1,1,0,1,1,73,444.191536,86,17.448545,A
44.781429,1,7,7,51.947485,1,7,10,181.524626,1,19,21,63.09693,1,4,10,64.229258,1,6,10,54.430772,1,6,10,1,1,0,1,0,1,1,1,0,1,1,1,68,460.010501,49,14.537353,A
177.232272,5,22,7,115.907322,5,10,10,87.277653,1,4,19,79.647536,2,6,16,198.61653,10,45,10,50.616399,1,6,15,1,1,0,0,0,0,1,1,0,0,1,0,77,709.297713,93,21.072705,A
125.194004,3,4,9,72.313216,2,6,10,113.011247,2,11,17,35.648292,1,3,10,24.598884,1,2,8,33.76506,1,3,10,0,1,0,1,1,1,1,1,0,1,1,1,64,404.530703,29,12.139223,A
165.831207,3,30,7,98.083852,3,19,10,111.285902,1,19,25,61.020676,1,9,10,177.153928,1,13,21,46.435191,1,8,10,1,1,0,1,0,1,1,1,0,1,0,1,83,659.810756,98,21.857641,A
103.95558,9,36,7,22.575064,1,9,10,122.978834,3,42,29,99.470097,2,34,30,37.130432,1,7,24,48.851461,2,15,20,1,1,0,0,0,0,1,1,0,0,0,0,120,434.961469,143,28.341095,A
47.633476,1,1,10,87.117042,2,3,10,204.700907,2,18,16,98.633887,2,7,14,35.966807,1,14,12,36.68351,1,11,10,0,1,1,0,0,1,1,1,1,1,1,1,72,510.735629,54,15.970506,A
47.214845,1,8,7,68.480675,1,11,16,87.229915,1,8,16,129.411598,3,6,12,46.398183,1,2,8,76.313665,1,2,14,1,0,1,0,1,0,1,1,1,1,1,1,73,455.04888,37,14.550904,A
73.421295,1,34,30,42.052796,1,14,28,48.762753,1,44,63,33.531721,1,15,35,30.076279,1,16,18,25.647693,1,13,17,0,0,0,0,0,0,0,0,0,0,0,0,191,253.492538,136,37.474476,A
19.299688,1,3,9,37.649393,2,6,10,46.499251,1,11,16,101.34836,3,8,14,22.849632,1,3,8,33.782801,2,7,10,0,1,1,0,1,1,1,1,1,1,1,1,67,261.429126,38,11.787988,A
71.849632,1,12,15,31.920279,1,5,10,78.624893,1,12,20,73.015017,1,3,14,51.901189,2,7,8,32.519683,1,6,10,0,1,0,0,1,1,1,1,0,1,1,1,77,339.830692,45,14.56677,A
116.739865,1,5,11,46.198818,1,7,10,134.114336,1,25,31,136.418046,2,5,10,59.941499,1,4,14,211.292189,3,18,11,0,1,0,1,0,0,1,1,0,1,1,1,87,704.704752,64,20.844868,A
219.787517,8,54,13,83.042875,1,13,14,115.642922,1,15,22,88.693486,1,35,15,48.27666,1,2,10,264.040426,1,41,48,0,0,0,0,0,0,1,1,0,0,1,0,122,819.483886,160,33.411497,A
36.63537,1,1,12,44.633813,1,4,10,71.183514,1,7,17,47.756306,1,4,12,50.812041,1,4,8,40.709714,1,5,12,0,1,0,0,1,0,1,1,0,1,1,1,71,291.730759,25,11.921163,A
116.464362,4,13,10,46.512604,1,11,10,96.204791,2,25,17,62.556271,1,9,25,32.080187,1,4,14,65.307041,2,7,10,0,1,0,0,0,1,1,1,0,0,1,1,86,419.125257,69,18.236475,A
30.048813,1,3,7,57.947135,2,7,12,60.63045,1,9,16,72.863283,2,7,10,39.998102,2,4,8,32.58182,1,6,12,1,0,1,1,1,0,1,1,1,1,1,1,65,294.069603,36,11.661692,A
68.250063,1,7,13,48.530957,1,5,12,162.44206,2,8,16,56.538502,1,2,10,85.683781,2,4,12,86.651327,1,5,20,0,0,1,1,0,0,1,1,1,1,1,0,83,508.09669,31,16.288505,A
32.81444,1,3,7,39.480795,1,7,10,52.180283,1,11,16,79.712241,3,3,10,53.713491,3,5,8,44.897341,1,14,15,1,1,1,1,1,0,1,1,1,1,1,0,66,302.798592,43,12.334169,A
49.97957,1,5,10,72.594627,2,5,10,134.406864,2,12,36,36.514004,1,3,10,89.526701,3,8,10,82.17726,2,8,14,0,1,0,1,0,0,1,1,0,1,1,1,90,465.199027,41,17.602726,A
53.160698,1,2,8,73.395318,1,4,11,85.049959,3,24,16,60.673984,1,11,16,37.015846,1,6,14,26.79023,1,7,10,0,0,1,0,0,1,1,1,1,0,1,1,75,336.086035,54,14.763419,A
64.30131,1,4,7,251.056409,3,10,10,224.745993,1,19,26,59.952302,1,5,10,180.223456,5,13,8,105.741338,1,5,14,1,1,0,1,1,0,1,1,0,1,1,1,75,886.020808,56,20.192022,A
32.519816,1,3,7,57.514397,2,5,10,75.568439,1,8,16,54.644516,1,3,12,91.402663,2,6,8,148.266473,4,20,10,1,1,1,0,1,1,1,1,1,1,1,1,63,459.916304,45,13.494646,A
94.167049,2,3,9,73.500321,2,3,10,65.600235,1,12,16,47.450237,1,2,10,46.316716,1,5,14,68.050406,2,8,10,0,1,1,1,0,1,1,1,1,1,1,1,69,395.084965,33,13.089884,A
107.711818,3,15,7,127.561027,2,16,10,233.25643,3,50,17,77.113218,1,17,16,42.014732,2,7,8,40.898112,1,9,17,1,1,0,0,1,0,1,1,0,0,1,0,75,628.555338,114,21.261721,A
197.018911,2,23,7,115.60953,1,12,12,332.964708,2,32,19,518.753991,11,111,11,89.927014,2,10,8,79.495495,1,5,10,1,0,0,0,1,1,1,1,0,1,1,1,67,1333.769649,193,31.631869,A
89.569206,2,3,9,130.263199,3,9,10,249.850615,4,9,16,41.513574,1,2,10,129.560581,3,6,8,55.200892,1,2,11,0,1,1,1,1,0,1,1,1,1,1,1,64,695.958067,31,15.073613,A
101.78214,1,26,11,51.374551,1,5,10,162.611262,1,20,41,1317.984673,8,48,12,527.017865,3,20,12,53.842538,1,8,12,0,1,0,0,0,0,1,1,0,1,1,1,98,2214.613029,127,41.026224,A
143.510233,6,46,7,26.73046,1,10,10,167.34754,5,55,16,66.50848,2,9,10,20.44864,1,4,8,34.21426,1,8,14,1,1,1,1,1,0,1,1,1,1,1,1,65,458.759613,132,19.132957,A
125.781287,1,16,9,109.596626,1,26,16,143.731094,1,34,28,152.306346,2,34,12,81.523008,1,21,18,141.26666,1,16,21,0,0,0,0,0,0,1,1,0,1,0,0,104,754.20502,147,29.116963,A
148.66387,1,7,11,60.587831,1,5,10,296.702338,4,17,19,118.047709,3,10,10,25.935561,1,2,8,48.068529,1,4,13,0,1,0,1,1,0,1,1,0,1,1,1,71,698.005838,45,17.066585,A
50.299534,2,1,7,26.358144,1,4,10,152.109533,3,21,19,60.704626,2,3,10,49.09935,2,4,8,58.616223,3,3,11,1,1,0,1,1,0,1,1,0,1,1,1,65,397.18741,36,12.656626,A
37.067024,1,9,7,42.484005,1,9,10,97.63468,2,16,19,60.017515,1,7,15,32.017014,1,5,10,46.117367,1,7,14,1,1,0,0,0,0,1,1,0,0,1,1,75,315.337605,53,14.501954,A
63.377448,1,2,9,53.671886,1,3,10,196.541232,2,13,19,56.019243,1,2,10,66.590592,2,3,8,56.452126,1,3,10,0,1,0,1,1,1,1,1,0,1,1,1,66,492.652527,26,13.12433,A
38.947552,1,18,9,125.381335,7,27,12,68.577327,1,15,16,49.036681,1,17,16,24.127907,1,6,8,72.04982,2,18,20,0,0,1,0,1,0,1,1,1,0,1,0,81,378.120622,101,19.004887,A
154.209396,5,6,7,124.160819,4,13,10,210.507127,4,32,17,68.396581,1,5,16,124.177484,4,11,8,35.998336,1,4,10,1,1,0,0,1,1,1,1,0,0,1,1,68,717.449744,71,18.369276,A
88.601535,2,7,7,58.125548,1,5,10,123.894609,1,7,16,62.429267,1,3,10,50.14653,1,4,8,108.586495,1,6,14,1,1,1,1,1,0,1,1,1,1,1,1,65,491.783983,32,13.324249,A
22.032087,1,2,7,93.195388,2,4,12,202.390307,1,12,36,137.527193,2,14,14,60.596853,1,8,14,69.679786,1,8,18,1,0,0,0,0,0,1,1,0,1,1,0,101,585.421615,48,20.94436,A
18.561152,1,7,7,24.853021,1,5,10,112.847738,2,12,17,75.091695,1,9,24,56.081538,2,8,12,59.161101,3,8,10,1,1,0,0,0,1,1,1,0,0,1,1,80,346.596246,49,15.355164,A
81.262376,1,8,10,61.895615,1,11,10,92.011481,1,25,24,43.230759,1,10,10,114.976056,3,19,8,104.125814,2,8,12,0,1,0,1,1,0,1,1,0,1,1,1,74,497.5021,81,17.815887,A
107.142192,1,12,17,112.698355,1,20,25,83.498306,1,19,17,84.6359,2,20,10,44.443604,1,4,12,58.231266,1,3,14,0,0,0,1,0,0,1,0,0,1,1,1,95,490.649623,78,20.912108,A
93.583262,3,6,7,42.049929,1,5,10,135.566581,2,8,17,108.949917,5,10,10,45.266466,2,7,12,31.766594,1,3,10,1,1,0,1,0,1,1,1,0,1,1,1,66,457.182749,39,13.578653,A
44.574676,1,1,7,40.340479,1,6,10,85.848713,1,12,19,61.877646,1,8,16,48.642116,2,5,8,28.288452,1,5,10,1,1,0,0,1,1,1,1,0,0,1,1,70,309.572083,37,12.669246,A
35.488702,1,1,7,241.279112,4,18,10,112.276296,1,4,16,50.47416,1,3,10,45.057713,1,3,8,61.408144,1,4,12,1,1,1,1,1,0,1,1,1,1,1,1,63,545.984127,33,13.589792,A
65.244852,1,3,14,48.544386,1,13,15,86.668245,2,21,16,79.480142,3,16,12,46.898234,1,4,8,26.070846,1,5,10,0,0,1,0,1,1,1,1,1,1,1,1,75,352.906706,62,15.415901,A
27.410652,1,1,7,195.69525,7,24,12,101.551358,1,2,16,89.038869,2,6,14,38.521803,1,2,8,60.660536,2,5,10,1,0,1,0,1,1,1,1,1,1,1,1,67,512.878468,40,14.336649,A
188.141963,3,10,7,72.083404,1,5,14,122.30652,1,5,17,86.230951,2,3,10,65.635534,1,3,10,58.220471,1,3,14,1,0,0,1,0,0,1,1,0,1,1,1,72,592.618844,29,15.228722,A
27.443675,1,3,7,49.801456,1,4,17,87.082304,2,6,17,85.74871,2,9,12,38.531163,1,2,8,80.229681,1,8,15,1,0,0,0,1,0,1,0,0,1,1,0,76,368.83699,32,13.890742,A
302.106511,0,8,7,79.172878,1,10,10,230.237828,1,38,39,76.157243,1,17,17,61.312327,1,12,12,50.732617,1,10,10,1,1,0,0,0,1,1,1,0,0,1,1,95,799.719404,95,24.935823,A
252.152003,2,36,16,95.023443,1,10,14,364.934264,6,33,17,49.4609,1,7,10,45.945786,1,6,12,52.543057,1,6,14,0,0,0,1,0,0,1,1,0,1,1,1,83,860.059454,98,23.789745,A
56.616531,2,2,7,137.502434,7,18,10,91.384031,3,28,16,49.374345,2,17,10,28.935229,1,12,13,25.472511,1,12,12,1,1,1,1,0,0,1,1,1,1,1,1,68,389.28508,89,16.305895,A
35.015277,1,2,7,86.254778,2,10,10,250.294849,5,35,16,111.049542,2,21,20,46.687216,1,3,10,44.486385,1,8,14,1,1,1,0,0,0,1,1,1,0,1,1,77,573.788046,79,18.907409,A
73.79066,2,7,11,47.4819,2,3,10,63.54256,1,16,18,88.782853,2,16,10,57.589033,3,20,8,23.72456,1,14,14,0,1,0,1,1,0,1,1,0,1,1,1,71,354.911567,76,15.655709,A
62.905234,1,8,10,40.598364,1,3,12,117.896958,2,12,16,163.726782,2,9,16,55.642001,1,5,18,57.757252,1,6,21,0,0,1,0,0,0,1,1,1,0,0,0,93,498.526592,43,18.524857,A
105.833988,2,11,9,76.417217,1,6,10,347.968907,1,14,47,65.550438,1,5,12,187.784258,2,8,16,55.333741,1,4,10,0,1,0,0,0,1,1,1,0,1,0,1,104,838.888549,48,23.867963,A
33.745973,1,1,8,80.659264,2,7,13,133.257258,3,17,17,50.929785,1,5,12,36.448611,1,3,10,32.920309,1,5,12,0,0,0,0,0,0,1,1,0,1,1,1,72,367.9612,38,13.612569,A
43.084073,1,4,7,64.217913,1,11,12,51.768093,1,5,16,175.287093,3,31,14,37.567293,1,8,14,33.300813,1,7,10,1,0,1,0,0,1,1,1,1,1,1,1,73,405.22528,66,15.84711,A
100.618197,3,9,7,41.209548,1,3,10,207.862966,8,4,16,49.401546,1,2,10,46.554365,1,3,10,48.302791,1,2,10,1,1,1,1,0,1,1,1,1,1,1,1,63,493.949413,23,12.475,A
52.864195,1,2,7,84.91274,2,4,10,145.143283,2,8,16,194.57427,3,5,14,241.722157,4,5,8,102.594968,1,3,20,1,1,1,0,1,0,1,1,1,1,1,0,75,821.811613,27,17.795569,A
23.301103,1,2,7,71.872691,2,4,10,103.836676,2,8,16,57.418026,2,3,10,55.148127,2,4,8,42.596179,1,7,10,1,1,1,1,1,1,1,1,1,1,1,1,61,354.172803,28,11.114048,A
38.59354,1,2,7,44.82104,1,5,10,59.810225,1,7,17,87.121587,1,6,25,52.555673,1,4,14,81.387212,2,5,12,1,1,0,0,0,0,1,1,0,0,1,1,85,364.289277,29,15.097111,A
169.004362,1,17,25,58.649912,1,3,12,269.01693,3,17,21,155.599848,2,10,23,118.285187,3,10,22,70.283374,2,9,15,0,0,0,0,0,0,0,1,0,0,0,0,118,840.839613,66,27.220482,A
75.298168,1,18,13,39.640816,1,10,10,72.36575,1,40,36,42.806328,1,15,18,84.262336,1,13,22,65.834117,1,9,24,0,1,0,0,0,0,1,1,0,0,0,0,123,380.207515,105,25.962432,A
80.97409,1,9,7,74.897716,2,16,10,333.768366,4,49,19,79.701608,1,10,11,83.92223,2,9,8,133.46849,3,17,10,1,1,0,0,1,1,1,1,0,1,1,1,65,786.732501,110,20.949394,A
63.999687,3,4,7,120.288073,2,12,10,70.87292,1,14,16,62.6099,1,2,10,52.81444,1,2,8,83.403487,2,4,10,1,1,1,1,1,1,1,1,1,1,1,1,61,453.988507,38,12.689856,A
45.983764,1,1,7,93.051437,2,6,10,294.742709,4,5,21,35.329751,1,1,10,42.932583,1,1,12,124.512832,2,4,12,1,1,0,1,0,0,1,1,0,1,1,1,72,636.553076,18,14.978615,A
26.957887,1,1,7,98.45005,2,3,10,328.621837,3,16,23,196.683422,3,18,21,32.571986,1,2,8,35.521196,1,3,10,1,1,0,0,1,1,1,1,0,0,1,1,79,718.806379,43,18.419459,A
16.608385,1,5,7,21.587532,1,5,10,61.537844,1,9,16,53.835163,1,6,14,30.593563,1,2,12,34.586799,1,7,12,1,1,1,0,0,0,1,1,1,1,1,1,71,218.749286,34,11.768461,A
55.36443,1,5,9,86.703779,1,12,12,104.881019,1,10,24,76.444114,1,7,14,47.866997,1,6,12,57.413851,1,5,19,0,0,0,0,0,0,1,1,0,1,1,0,90,428.67419,45,17.495409,A
31.234287,1,2,7,187.534853,6,11,12,161.20586,2,15,32,87.81962,1,11,19,38.087427,1,6,12,67.198167,3,9,10,1,0,0,0,0,1,1,1,0,0,1,1,92,573.080213,54,19.758856,A
89.449544,1,9,14,101.002655,1,10,23,65.189355,1,9,37,34.962417,1,5,14,270.299182,5,42,42,58.504876,1,13,24,0,0,0,0,0,0,1,0,0,1,0,0,154,619.408029,88,32.168282,A
59.163395,1,6,7,46.214369,1,3,10,142.909718,1,9,21,52.764181,1,2,10,38.114865,1,2,8,43.5145,1,2,10,1,1,0,1,1,1,1,1,0,1,1,1,66,382.681028,24,11.940721,A
478.931667,6,72,7,32.379477,1,6,10,66.153434,1,15,16,34.039426,1,7,10,25.925686,1,10,12,43.297626,1,10,14,1,1,1,1,0,0,1,1,1,1,1,1,69,680.727316,120,21.176699,A
28.579934,1,2,7,46.644485,1,4,10,237.955389,2,37,18,168.580034,2,15,15,135.533846,2,13,18,45.327952,1,6,10,1,1,0,0,0,1,1,1,0,0,0,1,78,662.621641,77,19.801316,A
73.377685,1,6,7,40.081941,1,10,10,65.775032,1,16,16,36.914119,1,9,10,53.853929,2,12,8,33.312628,1,7,10,1,1,1,1,1,1,1,1,1,1,1,1,61,303.315334,60,12.584099,A
113.711592,1,21,14,72.680141,1,14,14,310.503671,5,71,16,151.960414,2,11,14,93.062913,1,10,14,37.798463,1,4,10,0,0,1,0,0,1,1,1,1,1,1,1,82,779.717195,131,24.877243,A
89.73619,4,7,7,126.220705,3,24,10,224.623946,3,23,16,122.02067,5,14,17,48.268271,1,3,12,127.904152,4,11,14,1,1,1,0,0,0,1,1,1,0,1,1,76,738.773934,82,20.523758,A
126.691874,3,12,7,70.743931,3,16,10,242.515866,4,56,16,121.829256,4,28,11,40.0343,1,5,8,92.979642,2,13,14,1,1,1,0,1,0,1,1,1,1,1,1,66,694.79487,130,21.447141,A
38.585319,1,4,7,71.322821,2,6,10,169.768669,3,17,16,41.484166,1,6,10,53.746184,3,9,8,51.130519,2,10,10,1,1,1,1,1,1,1,1,1,1,1,1,61,426.037678,52,13.278,A
65.350279,1,13,9,38.490317,1,3,10,68.749303,1,6,16,38.206934,1,3,10,136.665873,5,11,8,79.39707,2,7,10,0,1,1,1,1,1,1,1,1,1,1,1,63,426.859777,43,13.053153,A
41.846297,1,1,7,100.817384,2,11,12,200.641763,1,17,54,55.853013,1,5,17,81.512259,3,8,9,27.846652,1,4,10,1,0,0,0,0,1,1,1,0,0,1,1,109,508.517368,46,21.354528,A
57.719423,1,10,9,56.285981,1,10,10,271.984476,3,49,24,97.711173,1,18,16,54.51958,1,11,12,46.937976,1,10,10,0,1,0,0,0,1,1,1,0,0,1,1,81,585.158609,108,21.431411,A
67.422691,1,2,11,156.369015,2,24,13,134.826086,2,16,21,53.355154,1,9,11,40.074909,1,3,13,52.401785,1,4,10,0,0,0,0,0,1,1,1,0,1,1,1,79,504.44964,58,17.270336,A
53.647847,1,2,8,83.746553,2,4,10,225.604293,3,4,16,185.30838,4,18,16,92.079487,1,4,22,48.540413,1,2,10,0,1,1,0,0,1,1,1,1,0,0,1,82,688.926973,34,18.057729,A
45.329011,1,8,7,50.576182,1,10,10,107.066782,1,17,16,40.524312,1,6,10,31.523526,1,5,8,102.795762,3,10,10,1,1,1,1,1,1,1,1,1,1,1,1,61,377.815576,56,13.057822,A
64.523438,2,2,7,112.206779,2,5,12,168.210146,2,5,19,100.102491,2,7,13,144.201664,4,15,10,61.621742,2,9,11,1,0,0,0,0,0,1,1,0,1,1,1,72,650.866259,43,16.648552,A
20.342527,1,3,7,67.516013,1,10,15,73.79376,1,11,16,49.7522,2,6,10,69.44498,3,10,8,35.793373,1,6,10,1,0,1,1,1,1,1,1,1,1,1,1,66,316.642853,46,12.651566,A
137.910828,5,10,7,57.356431,1,5,10,151.974904,1,11,17,124.57964,2,15,16,89.018722,2,9,13,108.225278,1,7,10,1,1,0,0,0,1,1,1,0,0,1,1,73,669.065803,57,17.841319,A
23.260295,1,3,7,25.309924,1,4,10,65.632866,1,14,20,45.538066,2,10,10,24.660178,1,4,8,36.690559,1,8,12,1,1,0,1,1,0,1,1,0,1,1,1,67,221.091889,43,11.705161,A
303.666716,3,20,15,310.682349,3,67,29,754.726172,6,208,45,31.228207,1,10,10,53.107904,1,9,10,24.895931,1,8,10,0,0,0,1,0,1,1,0,0,1,1,1,119,1478.307279,322,49.216442,A
53.166853,2,4,7,23.650151,1,4,10,66.066925,1,7,16,37.883873,1,2,10,33.400077,1,3,8,49.316941,1,6,16,1,1,1,1,1,0,1,1,1,1,1,0,67,263.484821,26,11.072541,A
55.622475,1,7,7,66.03733,1,4,10,150.238202,1,5,16,71.219818,1,3,10,131.6914,2,5,9,78.201635,1,3,15,1,1,1,1,0,0,1,1,1,1,1,0,67,553.01086,27,13.927312,A
55.161599,2,2,7,100.445534,3,16,10,199.939637,3,31,26,18.537399,1,7,11,23.910035,1,12,12,44.666476,1,10,13,1,1,0,0,0,0,1,1,0,1,1,1,79,442.660681,78,17.899632,A
200.928585,4,57,7,25.589461,1,11,10,144.100064,4,41,16,32.316584,1,7,10,78.636847,3,9,8,29.593626,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,61,511.165167,135,19.185049,A
86.546767,1,5,8,118.568193,3,15,10,231.232583,2,13,16,41.481367,1,4,10,48.23644,1,3,8,83.62842,2,7,10,0,1,1,1,1,1,1,1,1,1,1,1,62,609.69377,47,14.902983,A
235.695726,11,17,7,817.650139,24,56,12,403.422115,9,54,16,190.454699,6,26,14,58.761676,1,11,12,37.364933,1,9,10,1,0,1,0,0,1,1,1,1,1,1,1,71,1743.349288,173,34.995601,A
116.102755,1,9,9,156.187434,1,10,24,269.421985,2,13,19,68.8646,1,2,10,95.92676,1,4,12,126.740691,1,6,21,0,0,0,1,0,0,1,0,0,1,1,0,95,833.244225,44,22.134342,A
326.855854,7,11,7,110.112507,2,3,10,174.574057,1,2,16,59.74622,1,2,10,133.221196,3,5,8,184.371336,3,6,14,1,1,1,1,1,0,1,1,1,1,1,1,65,988.88117,29,17.936681,A
67.982107,2,8,11,40.459163,1,6,11,432.370341,8,38,16,44.521493,1,2,10,71.978597,3,9,8,71.081415,1,5,15,0,0,1,1,1,0,1,1,1,1,1,0,71,728.393117,68,18.769066,A
29.621648,1,1,8,112.212359,2,9,12,86.282854,1,8,19,197.800765,2,15,20,151.257659,3,19,21,70.454952,1,7,12,0,0,0,0,0,0,1,1,0,0,0,1,92,647.630237,59,20.784521,A
76.958403,3,7,9,79.362806,3,11,10,114.846331,1,22,28,69.127355,2,17,10,32.760241,1,14,15,68.509483,3,28,10,0,1,0,1,0,1,1,1,0,1,0,1,82,441.56462,99,19.653822,A
197.75836,2,37,7,39.860854,1,5,10,77.568693,1,6,16,43.455814,1,2,10,79.488882,2,3,8,73.807249,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,61,511.939852,54,14.229376,A
49.947655,1,1,7,169.358192,3,4,10,114.161056,1,2,16,63.380404,1,1,10,55.780647,1,1,12,67.113609,1,2,14,1,1,1,1,0,0,1,1,1,1,1,1,69,519.741563,11,12.94462,A
31.18092,1,2,7,47.530738,1,3,16,125.892224,2,4,29,46.279584,1,4,15,73.923762,2,6,12,41.207738,1,3,18,1,0,0,0,0,0,1,1,0,0,1,0,97,366.014967,22,16.596938,A
229.016714,1,20,16,84.413281,1,9,10,292.248685,2,26,20,123.538794,1,9,16,99.46022,1,7,14,234.228845,1,6,10,0,1,0,0,0,1,1,1,0,0,1,1,86,1062.906539,77,24.938199,A
57.296296,1,10,12,47.896859,1,7,10,101.343893,1,28,27,106.410178,1,7,17,108.110059,2,4,12,151.840697,3,10,13,0,1,0,0,0,0,1,1,0,0,1,1,91,572.897982,66,20.333039,A
58.075893,1,2,8,91.592914,2,14,12,226.04358,4,34,19,52.531484,2,15,12,56.76065,3,14,8,41.592289,1,2,10,0,0,0,0,1,1,1,1,0,1,1,1,69,526.596811,81,17.299903,A
34.0195,1,7,7,33.404067,1,10,10,170.784527,3,36,20,69.816633,2,8,14,100.64088,4,6,8,58.205453,1,4,13,1,1,0,0,1,0,1,1,0,1,1,1,72,466.87106,71,16.588926,A
114.328252,13,16,7,79.662704,1,17,15,150.226105,1,17,22,45.297895,1,17,18,56.513579,2,5,8,60.779317,2,15,19,1,0,0,0,1,0,1,1,0,0,1,0,89,506.807852,87,20.663427,A
121.007701,2,8,9,39.426898,1,4,10,155.524087,2,14,16,44.726061,1,4,10,63.875921,1,3,8,58.807066,1,4,10,0,1,1,1,1,1,1,1,1,1,1,1,63,483.367734,37,13.23073,A
25.761082,1,8,7,36.806216,1,14,14,170.133083,4,41,17,26.261463,1,8,10,48.58548,2,15,14,48.135171,1,12,13,1,0,0,1,0,0,1,1,0,1,1,1,75,355.682496,98,17.648527,A
23.905398,1,1,7,73.812541,2,3,10,82.479707,1,6,16,54.465238,1,2,10,47.062351,1,3,8,42.271292,1,4,10,1,1,1,1,1,1,1,1,1,1,1,1,61,323.996528,19,10.271431,A
469.275075,3,57,17,620.907184,7,124,22,262.061457,2,32,25,115.860821,1,14,10,168.909438,3,48,20,90.10292,1,8,17,0,0,0,1,0,0,1,0,0,1,0,0,111,1727.116895,283,47.952695,A
171.194972,1,6,7,118.988016,1,7,16,391.483474,2,25,28,122.348492,1,12,20,68.455403,1,9,13,50.812164,1,5,10,1,0,0,0,0,1,1,1,0,0,1,1,94,923.282522,64,24.069206,A
123.035839,1,6,9,133.764922,3,10,10,463.622319,9,34,17,56.530525,1,4,11,39.341874,1,3,13,85.045072,9,3,10,0,1,0,0,0,1,1,1,0,1,1,1,70,901.34055,60,19.788224,A
101.146281,4,34,9,58.506927,1,7,12,101.303444,1,8,16,82.953014,2,3,10,79.786909,1,1,12,121.230121,3,5,10,0,0,1,1,0,1,1,1,1,1,1,1,69,544.926696,58,16.067471,A
40.941792,1,4,7,30.928618,1,7,10,411.820157,10,98,25,25.395047,1,4,10,35.459413,1,6,13,45.340584,2,9,11,1,1,0,1,0,0,1,1,0,1,1,1,76,589.885611,128,21.905784,A
49.758047,1,2,7,48.48978,1,2,10,118.465507,1,5,17,134.534113,2,7,14,75.95284,2,5,12,101.849113,2,7,13,1,1,0,0,0,0,1,1,0,1,1,1,73,529.0494,28,14.713439,A
34.394373,1,1,7,94.667751,2,8,12,80.770136,1,7,16,51.291549,2,6,10,70.58867,3,5,8,78.687108,2,7,14,1,0,1,1,1,0,1,1,1,1,1,1,67,410.399588,34,12.980239,A
81.52503,1,9,8,93.928366,1,14,16,113.48437,1,6,17,49.248216,1,3,10,76.506479,2,8,8,53.499526,1,6,13,0,0,0,1,1,0,1,1,0,1,1,1,72,468.191986,46,15.069836,A
213.968048,5,38,9,47.113258,1,7,12,332.991327,9,66,16,38.03046,1,6,11,35.18078,1,4,8,74.211299,2,13,18,0,0,1,0,1,0,1,1,1,1,1,0,74,741.495172,134,23.417551,A
37.845888,1,2,7,19.868003,1,3,10,186.236748,6,32,16,117.451977,2,7,12,70.190308,3,5,8,35.588479,1,4,10,1,1,1,0,1,1,1,1,1,1,1,1,63,467.181404,53,14.054931,A
